2020-01-28 12:44:55,"b'RT @CRISTIA68508466: Titular en febrero de @vanguardiacom , extra extra  por fin el viejo pecueco responde x #VITALOGIC \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 QUEDO HASTA BON\xe2\x80\xa6'"
2020-01-28 12:35:49,"b'RT @bgadenuncia: A los lameculos de @ingrodolfohdez y a los miles de perfiles falsos que maneja, les mandan decir que los espera el FISCAL\xe2\x80\xa6'"
2020-01-28 12:22:42,"b'@ingrodolfohdez Estamos con usted Alcalde, sabemos de su honestidad y franqueza. Las ratas de alcantarilla de Colom\xe2\x80\xa6 https://t.co/J8eV7gGV37'"
2020-01-28 12:15:11,"b'El abrazo caricaturizado de @ingrodolfohdez con @MAguilarHurtado, s\xc3\xb3lo tiene un inter\xc3\xa9s, la constituci\xc3\xb3n de la empr\xe2\x80\xa6 https://t.co/h5WuE4MG6o'"
2020-01-28 11:57:04,"b'@ivanromerogome1 @ingrodolfohdez sac\xc3\xb3 a sombrerazos a los bandidos, para \xc3\xa9l poder ser el \xc3\xbanico bandido en la @AlcaldiaBGA'"
2020-01-28 11:56:20,"b'Titular en febrero de @vanguardiacom , extra extra  por fin el viejo pecueco responde x #VITALOGIC \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 QUEDO HASTA\xe2\x80\xa6 https://t.co/pii2tRcIhf'"
2020-01-28 11:48:32,b'RT @bgadenuncia: La @FiscaliaCol le imputar\xc3\xa1 100 DELITOS a @ingrodolfohdez. QUE TAL EL ANGELITO QUE QUIERE SER PRESIDENTE. #Bucaramanga htt\xe2\x80\xa6'
2020-01-28 11:37:37,"b'RT @Andreit01725426: La JUSTICIA DIVINA existe, @ingrodolfohdez enga\xc3\xb1\xc3\xb3 a 20 mil familias Bumanguesas prometiendole viviendas y empleos de m\xe2\x80\xa6'"
2020-01-28 11:30:52,b'@BLUSantanderes @BluRadioCo El futuro presidente de este pa\xc3\xads y el mejor alcalde de la historia de Colombia.  @ingrodolfohdez'
2020-01-28 11:29:19,"b'RT @Andreit01725426: La JUSTICIA DIVINA existe, @ingrodolfohdez enga\xc3\xb1\xc3\xb3 a 20 mil familias Bumanguesas prometiendole viviendas y empleos de m\xe2\x80\xa6'"
2020-01-28 10:36:51,b'@oscarjahir_ @CaracolBga @LigaGobernantes @CorrillosR @Juanmgonzalez56 @melodiaenlinea @milton_pabon\xe2\x80\xa6 https://t.co/tbPVuwUJuk'
2020-01-28 10:17:58,b'RT @bgadenuncia: La @FiscaliaCol le imputar\xc3\xa1 100 DELITOS a @ingrodolfohdez. QUE TAL EL ANGELITO QUE QUIERE SER PRESIDENTE. #Bucaramanga htt\xe2\x80\xa6'
2020-01-28 09:58:06,"b'RT @johnclaro: @ingrodolfohdez \xe2\x80\x9cNo me rob\xc3\xa9 un peso y me quieren meter preso\xe2\x80\x9d: Rodolfo Hern\xc3\xa1ndez.  Eso mismo dec\xc3\xadan el \xe2\x80\x9c\xc3\x91o\xc3\xb1o\xe2\x80\x9d El\xc3\xadas, Los Nul\xe2\x80\xa6'"
2020-01-28 09:09:41,b'@bgadenuncia @ingrodolfohdez Como va la dieta??\xf0\x9f\xa4\xa3'
2020-01-28 07:34:57,"b'RT @khaleto1: ""Que los encierren y luego los investiguen"" gritaba en su Facebook live! .... Lo recuerdas @ingrodolfohdez ???\n\n@Palermo73 @W\xe2\x80\xa6'"
2020-01-28 07:23:06,"b'RT @khaleto1: ""Que los encierren y luego los investiguen"" gritaba en su Facebook live! .... Lo recuerdas @ingrodolfohdez ???\n\n@Palermo73 @W\xe2\x80\xa6'"
2020-01-28 07:20:05,"b'RT @Andreit01725426: La JUSTICIA DIVINA existe, @ingrodolfohdez enga\xc3\xb1\xc3\xb3 a 20 mil familias Bumanguesas prometiendole viviendas y empleos de m\xe2\x80\xa6'"
2020-01-28 07:19:02,"b'RT @bgadenuncia: A los lameculos de @ingrodolfohdez y a los miles de perfiles falsos que maneja, les mandan decir que los espera el FISCAL\xe2\x80\xa6'"
2020-01-28 06:27:11,b'RT @bgadenuncia: Hola @ingrodolfohdez si @FiscaliaCol no recluye a este bandido en centro carcelario es porque RODOLFO los compr\xc3\xb3.'
2020-01-28 06:16:13,"b'RT @Andreit01725426: La JUSTICIA DIVINA existe, @ingrodolfohdez enga\xc3\xb1\xc3\xb3 a 20 mil familias Bumanguesas prometiendole viviendas y empleos de m\xe2\x80\xa6'"
2020-01-28 06:03:25,b'@ingrodolfohdez Pa cuando hps su plan de gobierno en la educaci\xc3\xb3n pa cuando.'
2020-01-28 05:00:37,b'RT @bgadenuncia: La @FiscaliaCol le imputar\xc3\xa1 100 DELITOS a @ingrodolfohdez. QUE TAL EL ANGELITO QUE QUIERE SER PRESIDENTE. #Bucaramanga htt\xe2\x80\xa6'
2020-01-28 04:45:38,"b'RT @Andreit01725426: La JUSTICIA DIVINA existe, @ingrodolfohdez enga\xc3\xb1\xc3\xb3 a 20 mil familias Bumanguesas prometiendole viviendas y empleos de m\xe2\x80\xa6'"
2020-01-28 04:35:48,b'@ingrodolfohdez \xe2\x80\x9cNo me rob\xc3\xa9 un peso y me quieren meter preso\xe2\x80\x9d: Rodolfo Hern\xc3\xa1ndez.  Eso mismo dec\xc3\xadan el \xe2\x80\x9c\xc3\x91o\xc3\xb1o\xe2\x80\x9d El\xc3\xadas\xe2\x80\xa6 https://t.co/1qqrOfj11T'
2020-01-28 04:18:10,"b'RT @cafer0127: @elespectador @ingrodolfohdez @lerusa769 Se ve\xc3\xada venir , no es si no que diga que quiere ser presidente y la maquinaria pol\xc3\xad\xe2\x80\xa6'"
2020-01-28 04:08:30,b'RT @Pacficocabrera1: La maldita herencia pol\xc3\xadtiquera jam\xc3\xa1s pasar\xc3\xa1 de moda en Bucaramanga... Ya salen todos los lameculos a decir que es una\xe2\x80\xa6'
